ID,Title,Address,Latitude,Longitude,City,State,Country,"Postal Code",Message,Categories,"Subsidence Claims","Click Action","Redirect URL"
93,B64,B64,52.4725264,'-2.0694635,,England,"United Kingdom",B64,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
94,B65,B65,52.4836373,'-2.0437814,,England,"United Kingdom",B65,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
95,B66,B66,52.4926661,'-1.9647632,,England,"United Kingdom",B66,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
96,B67,B67,52.485705,'-1.9787293,,England,"United Kingdom",B67,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",13
97,B77,B77,52.6185928,'-1.66868,,England,"United Kingdom",B77,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",19
98,B8,B8,52.4911095,'-1.8413277,,England,"United Kingdom",B8,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",16
99,B90,B90,52.3989824,'-1.8260954,,England,"United Kingdom",B90,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",11
100,B91,B91,52.4139981,'-1.7833291,,England,"United Kingdom",B91,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",15
101,B97,B97,52.2996987,'-1.9545616,,England,"United Kingdom",B97,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",12
102,B98,B98,52.3022428,'-1.9130643,,England,"United Kingdom",B98,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",10
103,B99,B99,52.4959257,'-1.8942585,,England,"United Kingdom",B99,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",21
104,BA1,BA1,51.3927912,'-2.3611374,,England,"United Kingdom",BA1,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",21
105,BA10,BA10,51.1131761,'-2.4478513,,England,"United Kingdom",BA10,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",11
106,BA11,BA11,51.2332006,'-2.3245542,,England,"United Kingdom",BA11,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
107,BA12,BA12,51.1708259,'-2.1888898,,England,"United Kingdom",BA12,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
108,BA13,BA13,51.2621061,'-2.1816707,,England,"United Kingdom",BA13,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
109,BA14,BA14,51.3191164,'-2.2025658,,England,"United Kingdom",BA14,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
110,BA15,BA15,51.3482711,'-2.2580986,,England,"United Kingdom",BA15,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
111,BA16,BA16,51.124174,'-2.7457829,,England,"United Kingdom",BA16,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",7
112,BA2,BA2,51.3592543,'-2.3793066,,England,"United Kingdom",BA2,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",6
113,BA20,BA20,50.937984,'-2.6452044,,England,"United Kingdom",BA20,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
114,BA21,BA21,50.9520712,'-2.6336799,,England,"United Kingdom",BA21,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
115,BA22,BA22,50.9695037,'-2.6381055,,England,"United Kingdom",BA22,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",6
116,BA3,BA3,51.2717539,'-2.4785029,,England,"United Kingdom",BA3,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",10
117,BA4,BA4,51.1724351,'-2.5320463,,England,"United Kingdom",BA4,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
118,BA5,BA5,51.212571,'-2.6552733,,England,"United Kingdom",BA5,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
119,BA6,BA6,51.1420762,'-2.7078987,,England,"United Kingdom",BA6,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
120,CA1,CA1,54.8858561,'-2.9124405,,England,"United Kingdom",CA1,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
121,CA10,CA10,54.6118806,'-2.6584077,,England,"United Kingdom",CA10,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
122,CA11,CA11,54.6644988,'-2.7842759,,England,"United Kingdom",CA11,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
123,CA12,CA12,54.6025378,'-3.1344633,,England,"United Kingdom",CA12,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
124,CA13,CA13,54.6598623,'-3.3683706,,England,"United Kingdom",CA13,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
125,CA14,CA14,54.6346926,'-3.5380221,,England,"United Kingdom",CA14,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",4
126,CA15,CA15,54.7122276,'-3.4809087,,England,"United Kingdom",CA15,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
127,CA16,CA16,54.5740293,'-2.4838426,,England,"United Kingdom",CA16,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
128,CA17,CA17,54.4800608,'-2.3509231,,England,"United Kingdom",CA17,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
129,CA18,CA18,54.3543145,'-3.3912119,,England,"United Kingdom",CA18,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
130,CA19,CA19,54.3869014,'-3.3839245,,England,"United Kingdom",CA19,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
131,CA2,CA2,54.8838592,'-2.9512475,,England,"United Kingdom",CA2,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",7
132,CA20,CA20,54.4104053,'-3.4622406,,England,"United Kingdom",CA20,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
133,CA21,CA21,54.4454251,'-3.5163777,,England,"United Kingdom",CA21,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
134,CA22,CA22,54.4806529,'-3.5329009,,England,"United Kingdom",CA22,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
135,CA23,CA23,54.5152203,'-3.4929534,,England,"United Kingdom",CA23,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
136,CA24,CA24,54.5154439,'-3.5435607,,England,"United Kingdom",CA24,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
137,CA25,CA25,54.5231026,'-3.5191491,,England,"United Kingdom",CA25,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",2
138,CA26,CA26,54.5445875,'-3.4825948,,England,"United Kingdom",CA26,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
139,CA27,CA27,54.4910171,'-3.5934811,,England,"United Kingdom",CA27,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",8
140,CA28,CA28,54.5435085,'-3.5785239,,England,"United Kingdom",CA28,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",3
141,CA3,CA3,54.9093172,'-2.9402815,,England,"United Kingdom",CA3,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
142,CA4,CA4,54.8471428,'-2.8318231,,England,"United Kingdom",CA4,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",5
143,CA5,CA5,54.85508,'-3.0194131,,England,"United Kingdom",CA5,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",7
144,CA6,CA6,54.9933146,'-2.8949601,,England,"United Kingdom",CA6,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",8
145,CA7,CA7,54.8076079,'-3.2392072,,England,"United Kingdom",CA7,"Subsidence Sorted in a Day – Unbeatable on quality, price and customer experience<br>
<a class=""quote-trigger"" href=""https://subsidenceltd.co.uk/subsidence-risk-postcode-checker/#quote-form"">Get a quote</a>","Subsidence Postcode Checker",27
